flight_id;user_id
0000000240;ÉriNogueira488
0000000240;IsAntunes
0000000240;RenaMorais
0000000240;TeCarneiro-Matos
0000000241;YasmiCastro1813
0000000241;SarMatias1646
0000000241;CarmiVieira584
0000000241;GRamos1856
0000000241;CamSimões
0000000241;JoHenriques
0000000242;TCampos
0000000242;TaMendes
0000000242;CaeCorreia1064
0000000242;CristianPereira36
0000000242;LeSousa
0000000242;DaCorreia112
0000000242;FiBarros196
0000000243;MicBatista
0000000243;GabrieVicente
0000000243;JoHenriques
0000000243;SaAnjos-Cruz
0000000243;DiogJesus
0000000244;EmTorres
0000000244;BriaMoreira1616
0000000244;LetíFerreira
0000000244;EduAntunes141
0000000244;HenRodrigues592
0000000244;LeonHenriques1837
0000000244;FiBarros196
0000000245;AlexandrPacheco
0000000245;RicLeal1348
0000000245;BrRocha-Oliveira
0000000245;JoMota-Mendes
0000000245;VitóVaz795
0000000245;BeatrCruz-Fernandes
0000000246;LeonoBorges2020
0000000247;GaspBranco448
0000000247;ManuCardoso
0000000247;ConstançPinho950
0000000248;EnCorreia
0000000248;PTavares-Gomes1631
0000000248;FBaptista825
0000000248;ClGomes
0000000248;CMachado1477
0000000249;EAndrade
0000000249;FPires
0000000249;EduaMarques
0000000249;RRamos
0000000250;DiniCorreia404
0000000250;SaValente
0000000250;NBorges-Almeida1557
0000000251;NaiaAbreu
0000000251;AdriaBranco1042
0000000251;FranLeite-Tavares1049
0000000252;TeCarneiro-Matos
0000000252;AValente
0000000252;AnHenriques60
0000000253;AmélNeto
0000000253;Bárbara-EduaFerreira
0000000253;NaiaAbreu
0000000253;MaMacedo
0000000254;JuliaLoureiro
0000000254;FiMatias
0000000254;Ângela-LunMoura1009
0000000255;ToMartins
0000000255;MárcFonseca253
0000000255;MaGaspar1350
0000000255;MiCorreia1376
0000000255;PeNeto
0000000255;JúliMachado
0000000255;FranciscJesus816
0000000255;MMoura-Miranda497
0000000255;EduardSá1145
0000000255;IvaFaria1467
0000000255;JaiMoreira-Domingues335
0000000255;RGarcia1687
0000000255;ClLima502
0000000255;IsabelAndrade1866
0000000255;GiSoares
0000000255;SofAnjos
0000000255;Íris-EMatos
0000000255;BriEsteves
0000000255;CaroValente
0000000255;AntónMagalhães-Cruz
0000000255;ValentGomes282
0000000255;VRocha202
0000000255;WilCarvalho1132
0000000255;SalvaPereira1230
0000000255;SérgiFreitas841
0000000255;AnBaptista
0000000255;BeneRodrigues
0000000255;IGarcia
0000000255;CarlPacheco
0000000255;FAntunes
0000000255;CarFreitas832
0000000255;CarolinMendes16
0000000255;LiMoreira
0000000255;ManueAmaral825
0000000255;JMaia915
0000000255;NaiarOliveira1833
0000000255;HBorges-Simões960
0000000255;MaVaz639
0000000255;VítoRocha1934
0000000255;SalomLopes800
0000000255;AnMoreira58
0000000255;MateuCruz1470
0000000255;NuGarcia-Faria1602
0000000255;BriVieira
0000000255;MBarros
0000000255;DieCorreia
0000000255;EduPaiva1263
0000000255;LaTorres
0000000255;NelsoMendes
0000000255;BárbarFonseca1072
0000000255;SalAbreu1105
0000000255;PeNascimento
0000000255;BárFonseca
0000000255;ÁlvLeite-Borges
0000000255;CristAmorim-Branco
0000000255;LuHenriques295
0000000255;MargAlves274
0000000255;VeFaria-Amorim1725
0000000255;JGonçalves
0000000255;LetíciRamos
0000000255;IsaaTorres
0000000255;VitórRodrigues
0000000255;GTeixeira1325
0000000255;BLourenço1192
0000000255;LúcAlmeida
0000000255;CláuOliveira748
0000000255;AfoMatos
0000000255;BryaMarques
0000000256;CamSimões
0000000256;LuCarneiro181
0000000256;LeAssunção
0000000256;MaPinheiro
0000000257;ITeixeira
0000000257;Ana-BGonçalves1116
0000000257;EduaMarques
0000000257;DaviSousa1074
0000000258;ErikFerreira926
0000000258;ToAzevedo
0000000258;BrLourenço1173
0000000258;NádBrito
0000000258;Bárbara-EduaFerreira
0000000258;BriaMaia1500
0000000258;IriPinto
0000000259;SamuLeite
0000000259;CristiOliveira
0000000259;RuBrito1923
0000000259;NAzevedo
0000000259;SandCorreia
0000000259;NunAraújo1539
0000000260;IsmaeSantos
0000000260;FabiaSousa1260
0000000261;JoPacheco
0000000261;MatCruz
0000000261;NoEsteves826
0000000262;YOliveira-Anjos
0000000262;JFernandes
;MCruz159
0000000263;FiMiranda
0000000263;XavLoureiro
0000000263;NuMelo1394
0000000264;LePacheco
0000000264;SaAnjos-Cruz
0000000264;LariMartins1204
0000000264;ArtPaiva-Gonçalves
0000000264;YasmiCastro1813
0000000265;LarCarneiro
0000000265;GRamos1856
0000000266;MicBatista
0000000266;FabiaReis583
0000000266;PetrCruz1478
0000000267;Raquel-BeatriMacedo817
0000000267;RicaBrito
0000000267;TLourenço1144
;AlAmaral609
0000000267;SPinho
0000000267;AlexAlves
0000000268;CamSimões
0000000268;SGomes1705
0000000269;RuTorres-Jesus355
0000000269;MaCarvalho1128
0000000269;DeFernandes1382
0000000269;AMarques-Brito650
0000000269;RRamos
0000000269;GonJesus
0000000269;BrRocha-Oliveira
0000000270;NunNogueira1678
0000000270;PetSantos208
0000000270;MaMagalhães
0000000270;JaiOliveira1000
0000000271;ToFernandes
0000000271;MaSilva50
0000000271;CMachado1477
0000000271;TeSilva1408
0000000271;GonJesus
0000000272;RiRamos
0000000272;LúAmorim114
0000000272;MaTeixeira1593
0000000272;AndrValente
0000000272;BeatrCruz-Fernandes
0000000272;MicOliveira
0000000272;PetrCruz1478
;FAntunes1053
0000000274;HeleMatos
0000000274;HMatias1250
0000000274;LuaPinheiro
0000000275;TaMendes
0000000275;MaJesus1371
0000000275;MatCruz
0000000275;BryGaspar
0000000275;Ângela-LunMoura1009
0000000276;BNeto1180
0000000276;NAzevedo
0000000276;MatiCampos
0000000276;AdrianLeal-Barros902
;FMoreira
0000000277;MaTorres
0000000277;MargFaria1736
0000000277;JoaquiLopes
0000000277;ASousa572
0000000277;HelenGarcia
0000000277;MaJesus1371
0000000278;LuíBranco
0000000278;GTavares444
0000000278;RaqSilva-Matias
0000000278;MargMoura1155
0000000278;ÂngelMatias
0000000278;PMarques1369
0000000279;MáBorges
0000000279;RafAraújo727
0000000280;SPinho
0000000280;GabriCarvalho1676
0000000280;TatiaAmorim1160
0000000280;CristiOliveira
0000000280;MiMelo809
0000000280;RRamos
0000000280;CarolRamos100
0000000280;JaiGonçalves
0000000281;RafaeEsteves
0000000281;BrunMarques-Vaz95
0000000281;BTavares
0000000281;EAndrade
0000000281;BáBarbosa
0000000281;JoãCampos193
0000000281;RiAlmeida552
0000000281;XavLoureiro
0000000281;CarlMaia-Torres
0000000281;NDomingues
0000000281;MatCruz
0000000282;MNogueira1328
0000000282;FiliLourenço
0000000282;HelenSantos1400
0000000282;Emma-Leal552
0000000282;LeonHenriques1837
0000000283;BeaAssunção72
0000000283;FrRamos212
0000000283;WilliaGomes
0000000283;SamNunes
0000000283;JoHenriques
0000000284;RafAraújo727
0000000284;JFernandes
0000000284;NAntunes667
0000000284;AlBarros1313
0000000284;BrDomingues466
0000000284;ConstançPinho950
0000000285;CamilMiranda-Matos
0000000285;NoEsteves826
0000000286;PSilva
0000000286;SoraiPereira
0000000286;TaMendes
0000000286;BrMagalhães1059
0000000287;BenjamRamos
0000000287;HenrLeite265
0000000287;CarlMaia-Torres
0000000287;BNeto1180
0000000288;Ângela-LunMoura1009
0000000288;BNeto1180
0000000288;YaCarvalho26
0000000288;AfoLourenço-Amorim
0000000288;AValente
0000000289;BrJesus1585
0000000289;SBarros69
0000000289;MFonseca
0000000289;CaOliveira
0000000289;ManuCardoso
0000000289;GuilFaria15
0000000289;EdgMacedo
0000000289;Ângela-LunMoura1009
0000000289;PTavares-Gomes1631
0000000289;IaraBatista
0000000290;AlLourenço719
0000000290;MadaNunes
0000000291;DaCorreia112
0000000291;ValentiEsteves1885
0000000291;MartRibeiro
0000000291;MatCruz
0000000292;BenBrito1722
0000000292;IsmAbreu1728
0000000292;SPinho687
0000000293;PatNogueira
0000000293;AntóBorges1867
0000000293;RúbDomingues
;VítoMartins283
0000000293;SimMagalhães1729
0000000294;RicaBrito
0000000294;BNeto1180
0000000294;SandCorreia
0000000295;JoaquiLopes
0000000295;SBarros69
0000000295;CaeCorreia1064
0000000296;AriaLoureiro816
0000000296;ClMacedo1405
0000000296;JoAmorim
0000000296;JGomes1452
0000000296;RicTavares976
0000000296;AlexanMarques299
0000000296;CristAlves
0000000296;PeAssunção466
0000000296;WilsAlves209
0000000296;IsaMatos-Ramos785
0000000296;MigFernandes-Morais
0000000296;GaAlmeida
0000000296;MaSimões-Cunha
0000000296;ALopes351
0000000296;FVaz1395
0000000296;BAmorim
0000000296;FNascimento
0000000296;BárSousa
0000000296;SAbreu
0000000296;LuNogueira
0000000296;RReis-Neto
0000000296;TSilva1519
0000000296;LariTorres
0000000296;BriAnjos
0000000296;ÉricLourenço1920
0000000296;LeoBatista-Rodrigues2002
0000000296;KeviSimões475
0000000296;ÁlTorres1204
0000000296;SGarcia
0000000296;LMachado1725
0000000296;VMelo963
0000000296;CTavares
0000000296;CarTavares
0000000296;TereAbreu
0000000296;EmanuAzevedo
0000000296;LeMagalhães
0000000296;VioletNogueira
0000000296;MNunes
0000000296;MaurAlves
0000000296;BáAmorim127
0000000296;ÉrAntunes-Alves607
0000000296;LucaDomingues
0000000296;PBranco1363
0000000296;ECoelho1537
0000000296;LucCampos1447
0000000296;GustaRodrigues799
0000000296;EriBrito
0000000296;LetíciCunha
0000000296;FiBarbosa
0000000296;IriMartins1718
0000000296;JAntunes1428
0000000296;DOliveira
0000000296;LarSantos585
0000000296;LoureNogueira1720
0000000296;EmíSantos-Machado791
0000000296;Luciana-LúcCardoso193
0000000296;MadalMoura
0000000296;WiBranco1871
0000000296;LucianTeixeira1999
0000000296;SalvadoVicente1177
0000000296;MaMatias1684
0000000296;AAbreu1419
0000000296;DeniMorais
0000000296;VaAmorim
0000000296;SalvadoRocha
0000000296;AMarques
0000000296;VascMendes
0000000296;PilVicente
0000000296;EduarAzevedo755
0000000296;IsaaMendes-Miranda392
0000000296;MLeal-Magalhães1099
0000000296;WilsSimões-Teixeira
0000000297;JoaTorres1401
0000000297;MirBaptista376
0000000297;AnDomingues1527
0000000297;JoaquiLopes
;RicardGuerreiro871
0000000299;TLourenço1144
0000000299;CarmiVieira584
0000000299;BMachado
0000000299;ICoelho576
0000000300;MBorges-Pires
0000000301;BenBrito1722
0000000301;TCampos
0000000302;PatríciRodrigues
0000000302;MarCoelho
0000000303;LeonoBorges2020
0000000303;CaroPaiva
0000000304;BeatriFernandes
0000000304;RenatPires
0000000304;ManuCardoso
0000000304;AAraújo981
0000000304;PatNogueira
0000000304;YOliveira-Anjos
0000000304;BeSimões863
0000000304;AnFerreira
0000000304;PTavares-Gomes1631
0000000305;LarPinto510
0000000305;FilipCruz
0000000305;CláRibeiro
0000000305;NuCoelho
0000000305;IvHenriques1632
0000000305;MiNascimento-Alves1931
0000000305;ESantos
0000000305;MatRamos1564
0000000305;CarBaptista1744
0000000305;CésaCorreia
0000000305;ValentinMatos-Amaral
0000000305;VeMartins
0000000305;ManAntunes1077
0000000305;EduAbreu-Tavares901
0000000305;AntóVieira742
0000000305;CatarCosta591
0000000305;LúMorais
0000000305;PeLeal199
0000000305;RenatRamos
0000000305;HenriqCarneiro838
0000000305;IsHenriques1866
0000000305;NunBranco
0000000305;KellRodrigues
0000000305;LauJesus-Paiva
0000000305;CarloCarvalho
0000000305;NReis
0000000305;HCunha
0000000305;IgReis-Cunha
0000000305;CarlSimões1741
0000000305;Pilar-Pacheco
0000000305;MaTorres
0000000305;WillValente1420
0000000305;BruAbreu749
0000000305;RFerreira
0000000305;JéssCarneiro1420
0000000305;VaFigueiredo
0000000305;EdgTavares
0000000305;ValentinGomes-Neves
0000000305;PNeves932
0000000305;MRamos242
0000000305;IaPereira
0000000305;JorgAssunção
0000000305;Marta-BáBrito
0000000305;LCruz
0000000305;IsSousa89
0000000305;PPacheco945
0000000305;MaAmaral1072
0000000305;JoaquCastro
0000000305;MiSá
0000000305;ValentiNeto1244
0000000305;EmanAssunção
0000000305;BianCoelho1202
0000000305;SCarneiro1638
0000000305;MarcBarros
0000000305;BPires
0000000305;GonçaVaz509
0000000305;MiSantos-Assunção221
0000000305;ÂnAlves1969
0000000305;GNogueira
0000000305;MiguSantos
0000000305;LPires1720
0000000305;AnitaSoares1506
0000000305;FilipaDomingues
0000000305;JoAraújo
0000000305;GaSá
0000000305;HeGarcia
0000000305;ÍrGuerreiro
0000000305;ManueAlmeida963
0000000305;AliLopes
0000000305;MaAbreu
0000000305;BeatrNogueira1703
0000000305;GabCruz
0000000305;MaMartins930
0000000305;MicGarcia-Pereira
0000000305;IsMaia
0000000305;LeonardMagalhães1472
0000000305;TGarcia803
0000000305;KeRodrigues
0000000305;ValenBaptista
0000000306;GonJesus
0000000306;ErikReis
;NúSimões
0000000307;PiMiranda
0000000307;HuNeto
0000000307;AndreAlves573
0000000307;IsaBarbosa1366
0000000307;BryGaspar
0000000308;DeLima
0000000308;YarVicente997
0000000308;ArtPaiva-Gonçalves
0000000308;CMachado1477
0000000308;ÉrMorais513
0000000308;MatildTeixeira
0000000309;Ana-BGonçalves1116
0000000309;MafaMelo1175
0000000309;JoMorais318
0000000309;MartRibeiro
0000000309;NAzevedo
0000000310;DaCorreia112
0000000310;ConstançGonçalves1706
0000000310;AValente
0000000310;IsaaGaspar
0000000310;FBaptista825
;RaJesus873
0000000311;AlexanFonseca1348
0000000311;MaMacedo
0000000311;DiogCastro
0000000311;RafaeBarros388
0000000311;EriCoelho
0000000312;MiguReis1839
0000000312;PPacheco945
0000000312;XavCarvalho1268
0000000312;LaPires1506
0000000312;BenjMiranda-Fonseca1832
0000000313;IsmAbreu1728
0000000313;DéboCampos
0000000314;DeFernandes1382
0000000314;AntóBorges1867
0000000315;CarmiVieira584
0000000315;GaNunes-Maia
0000000315;VítoFerreira-Carvalho
0000000315;LetíciOliveira668
0000000316;LisanRamos1893
0000000316;BAmorim-Simões520
0000000316;DGuerreiro
0000000316;AlexandrPacheco
0000000316;IsaMelo85
0000000316;IsmAbreu1728
0000000316;AnitCampos1825
0000000317;AlíciPacheco1408
0000000317;JulianRocha1557
0000000318;MafaGonçalves1683
0000000318;SofLourenço-Lopes
0000000319;DiogCastro
0000000319;IaraBatista
0000000319;XNascimento693
0000000319;SiAzevedo520
0000000319;FrancFerreira
0000000319;BernarCardoso1338
0000000319;JLourenço1891
0000000319;LeonoBorges2020
0000000320;VaCoelho1853
0000000320;SamNunes
0000000320;GuilFaria15
0000000320;RuTorres-Jesus355
0000000320;ErikReis
0000000320;SamuLeite
0000000321;JLourenço1891
0000000321;DanMaia-Ribeiro565
0000000321;LarCarneiro
0000000321;ValentPinheiro472
0000000322;DeLima
0000000322;CristiOliveira
0000000322;JoeMelo
0000000322;LorTavares
0000000323;ÂSá593
0000000324;FBaptista825
0000000324;EmTorres
0000000324;LMoreira1508
0000000325;RodriAzevedo728
0000000325;InêHenriques
0000000325;RúSantos
;GuCoelho882
0000000325;JoHenriques
0000000325;EriRamos918
0000000325;SFonseca1515
0000000325;JulianPinto
0000000325;DeLima
0000000326;GonJesus
0000000326;PMonteiro590
0000000327;TiaMatos
0000000327;ÂnPinheiro
0000000327;VaRocha892
0000000327;BiancMachado1939
0000000327;RSá-Magalhães1412
0000000327;MePinheiro
0000000327;Luísa-MLeal1282
0000000327;ViLopes
0000000327;AnEsteves1707
0000000327;NoLourenço1383
0000000327;Mariana-ClaCarvalho1291
0000000327;STeixeira741
0000000327;MBorges-Pires
0000000327;DavCarvalho373
0000000327;MarNeto1472
0000000327;DanieGarcia224
0000000327;AnAntunes930
0000000327;BriaSilva1427
0000000327;Alícia-LúRamos
0000000327;RMota1618
0000000327;SVieira-Moreira
0000000327;YasmiAlves
0000000327;IvPacheco-Sá
0000000327;Bárbara-GabrieCruz546
0000000327;JuliMaia1685
0000000327;EmPires-Nogueira1685
0000000327;MicCoelho534
0000000327;CaGuerreiro1833
0000000327;LuBarros
0000000327;JúPinto1027
0000000327;LisMoura767
0000000327;MAndrade-Pinho
0000000327;GabrGaspar
0000000327;CarlotNeto
0000000327;ClaMaia
0000000327;RJesus162
0000000327;JéssBatista
0000000327;Lúcia-TerTeixeira
0000000327;Gabriela-Brito
0000000327;MelisMaia
0000000327;MigueFreitas
0000000327;IsaFernandes978
0000000327;CláudPaiva
0000000327;RodReis
0000000327;ValentGomes282
0000000327;NaiarValente
0000000327;LouSousa1085
0000000327;AfoBorges-Campos1597
0000000327;JoaquMartins-Assunção
0000000327;RúbeBranco
0000000327;TomáMartins
0000000327;FerMacedo720
0000000327;GonçMatos
0000000327;Alice-Borges1270
0000000327;BrunaGuerreiro
0000000327;MélaJesus
0000000327;DébCastro
0000000327;AMarques949
0000000327;NaiaAbreu
0000000327;MargaridValente56
0000000327;LorenAlmeida1669
0000000327;JoaRamos
0000000327;DiogPinheiro425
0000000327;MarLima1531
0000000327;FraPaiva2012
0000000327;RitLourenço939
0000000327;DébCorreia1377
0000000327;ISoares-Macedo1152
0000000327;MateLourenço
0000000327;NicolCampos1747
0000000327;InêMatias
0000000327;LaPaiva
0000000327;MaurPaiva
0000000327;ReMoreira839
0000000327;TatianHenriques-Lourenço1095
0000000327;IHenriques-Freitas
0000000327;GCarvalho1138
0000000327;MaCunha325
0000000327;Mariana-Cardoso1313
0000000327;TereMartins
0000000327;KéviMonteiro
0000000327;JSilva613
0000000327;PetrVicente609
0000000327;LMelo
0000000327;JaPinto1451
0000000327;EmíBaptista-Batista1543
0000000327;NuSilva505
0000000327;JoãFaria
0000000327;LVieira1051
0000000328;BTavares
0000000328;IMatias755
;RiVaz-Torres1919
0000000329;AntóBorges1867
0000000329;JoaTorres1401
0000000329;ValentPinheiro472
0000000329;FábiVicente758
0000000330;MarCoelho
0000000331;VicenSilva-Matias
0000000331;AlexAlves
0000000331;MarcMonteiro628
0000000331;BrRocha-Oliveira
0000000331;AlBarros1313
0000000331;AlexandrPacheco
0000000331;LNogueira649
;CarminMartins958
0000000331;NDomingues
0000000332;RicLeal1348
0000000332;BenBrito1722
0000000333;HeleLopes
0000000333;CaroSilva1351
0000000333;IsabelNeto944
0000000333;FlBorges
0000000333;IsSousa89
0000000333;DébCorreia1377
0000000333;ECoelho1537
0000000333;PCruz1337
0000000333;CAssunção896
0000000333;LetíLeite
0000000333;SamRodrigues
0000000333;LisTeixeira-Moura1896
0000000333;SamCarvalho
0000000333;AdrMoreira
0000000333;CaFonseca
0000000333;ÂngelCardoso
0000000333;LVieira
0000000333;BNeves771
0000000333;DaniHenriques
0000000333;CaetRibeiro68
0000000333;KyaAnjos120
0000000333;IGarcia1169
0000000333;ÁlvarMoura1530
0000000333;GPinho750
0000000333;MaBranco-Leal664
0000000333;RLima1121
0000000333;DiegBranco152
0000000333;CarlSantos1032
0000000333;LuísValente1742
0000000333;EAraújo-Domingues493
0000000333;SalvMonteiro-Maia90
0000000333;GabFerreira1785
0000000333;IsaOliveira562
0000000333;BeDomingues104
0000000333;MárPinho802
0000000333;MatiCarvalho
0000000333;IsabelBatista
0000000333;WilsRibeiro1334
0000000333;TomáMaia516
0000000333;ValeCampos
0000000333;ASilva
0000000333;MaurFreitas
0000000333;ValeLopes
0000000333;MarAmaral1974
0000000333;AliAmorim
0000000333;FrancAntunes1465
0000000333;NMoreira472
0000000333;AlexandGomes98
0000000333;TiaCosta
0000000333;RafaeLourenço
0000000333;LeonSilva599
0000000333;GonçRocha1296
0000000333;SGaspar-Campos
0000000333;EvAzevedo1329
0000000333;IVieira1522
0000000333;MTavares1922
0000000333;SoraCorreia
0000000333;MiMatos1202
0000000333;ReMoreira839
0000000333;CrisJesus1942
0000000333;JoRocha977
0000000333;MatiCampos
0000000333;VaCoelho1853
0000000333;GiCarneiro1561
0000000333;Clara-PatrícFerreira
0000000333;JéCardoso1272
0000000333;CaeCorreia
0000000333;MélLoureiro139
0000000333;LuMonteiro-Monteiro
0000000333;MiGaspar916
0000000333;JoanMaia1222
0000000333;RFreitas-Rocha
0000000334;AMonteiro1
0000000334;PMarques1369
0000000334;GaspBranco448
0000000334;LFigueiredo-Magalhães1895
0000000335;JulianPinto
0000000335;JoaquiLopes
0000000335;PetrCruz1478
0000000335;LNogueira649
0000000335;YasmiCastro1813
0000000336;MarCoelho
0000000336;RitLourenço939
;NelsRodrigues753
0000000336;DiniCorreia404
0000000336;GabrBarbosa569
0000000336;PMonteiro590
0000000337;XCardoso820
0000000338;JLourenço1891
;FrancisBaptista
0000000338;RicLeal1348
0000000339;DanMaia-Ribeiro565
0000000339;FranciscNunes
;SarMendes1030
0000000339;PiMaia
0000000339;SalCorreia992
0000000339;TatiaAmorim1160
0000000340;MartBranco1557
0000000340;VictóCosta
0000000340;MiAmorim49
0000000341;BeatriFernandes
0000000341;FBaptista825
0000000341;FranciscNunes
0000000341;JaiGonçalves
0000000342;LiBorges
0000000342;AndrVieira
0000000342;GRamos1856
0000000342;FiMatias
0000000342;LariMartins1204
0000000342;GMendes-Borges1845
0000000343;GabriCarvalho1676
0000000343;Bianca-PilPinho952
0000000344;FranAraújo1620
0000000344;RafaeEsteves
0000000344;BernarCardoso1338
0000000344;ÍrValente
0000000345;RafaeEsteves
0000000345;HuNeto
0000000345;VaCoelho1853
0000000346;MAlmeida
0000000346;WilsSilva
0000000346;EmíliSilva
0000000346;JúlJesus
0000000346;BruBarros
0000000346;EmíliMorais1635
0000000346;PilGarcia
0000000346;CataGarcia
0000000346;YasPereira606
0000000346;CarolinLopes1273
0000000346;LuMacedo755
0000000346;AdrJesus606
0000000346;SofiLopes
0000000346;CláAndrade1813
0000000346;EAzevedo1864
0000000346;ArtuGonçalves5
0000000346;ROliveira
0000000346;NaiGaspar1632
0000000346;ErNeves
0000000346;GAmorim1957
0000000346;EriCruz337
0000000346;SérgAlves
0000000346;GoPinto
0000000346;JAmaral1175
0000000346;MFigueiredo916
0000000346;RenatRibeiro
0000000346;LucBrito
0000000346;RaquAraújo
0000000346;LarAbreu1351
0000000346;EPinho678
0000000346;KyGaspar
0000000346;KeviAntunes
0000000346;GabAlmeida1442
0000000346;MafaldMorais1763
0000000346;VGomes-Valente
0000000346;MáriSilva
0000000346;DiniVieira
0000000346;LucAndrade946
0000000346;KévRodrigues482
0000000346;MartMota1584
0000000346;NSilva1914
0000000346;AntóPinho1573
0000000346;AmélSá
0000000346;GasNeto1224
0000000346;EdgaLoureiro243
0000000346;FreMacedo1953
0000000346;SandNascimento1195
0000000346;ClaCosta180
0000000346;FranPinho1817
0000000346;LAraújo788
0000000346;CaetFerreira795
0000000346;TatiAmaral2013
0000000346;HPacheco
0000000346;CarlCoelho1723
0000000346;PeFerreira
0000000346;JúPinho
0000000346;MatilVieira
0000000346;FilipaDomingues
0000000346;NMatos373
0000000346;IsCoelho
0000000346;SaTavares-Azevedo110
0000000346;JoAmorim
0000000346;ÍriJesus
0000000346;LBrito
0000000346;JLeite
0000000346;Nair-DanMachado1756
0000000346;ÉricPinto1925
0000000346;JéssiRodrigues
0000000346;LeonMelo
0000000346;ÂngBarbosa204
0000000346;FAntunes
0000000346;NCoelho-Costa
0000000346;BenjJesus
0000000346;Vitória-AriFerreira
0000000346;MáNascimento1042
0000000346;MargarMarques-Matias
0000000346;FabiaSousa1260
0000000346;RitCorreia
0000000346;LeonardRocha
0000000346;FrancisPereira1708
0000000346;LuMatos1298
0000000346;EReis1752
0000000346;MartLourenço1184
0000000346;EmaPereira
0000000346;TPinho957
0000000346;MélaniValente1869
0000000346;RiMoura
0000000346;RNogueira
0000000346;JoMatos
0000000346;MiLoureiro
0000000346;ROliveira1791
0000000346;MaAbreu886
0000000346;ViEsteves
0000000346;LucianPereira
0000000346;GCastro1831
0000000346;AlexAlmeida213
0000000346;RafaelCosta728
0000000346;GTavares
0000000346;AndrAntunes-Matias1077
0000000346;FlSilva
0000000346;Bianca-Maia534
0000000346;InSilva
0000000346;MigueFernandes
0000000346;AlCastro
0000000346;ÉriEsteves-Ferreira1185
0000000346;HugMacedo
0000000346;VictórPacheco-Fonseca22
0000000346;BáLoureiro
0000000346;BeneMagalhães
0000000346;AndreiBarbosa-Alves637
0000000346;CarlPinto1365
0000000346;GonçMonteiro-Lima113
;NCastro
0000000346;HePinto
0000000346;HenriquCampos
0000000346;MatiLoureiro
0000000346;FilipAndrade1247
0000000346;MáriCampos
0000000346;DiLoureiro
0000000346;AfonsAbreu
0000000346;MelissBaptista904
0000000346;InVaz
0000000346;YaPacheco1233
0000000346;FNascimento
0000000346;IvaAbreu1400
0000000346;EmíliNascimento
0000000346;SaOliveira738
0000000347;SSá
0000000347;HMatias1250
0000000347;SaAssunção
0000000348;AValente
0000000349;IaMorais1721
;WilliaPinto1531
0000000349;SaJesus-Pereira1450
0000000349;CésaMagalhães
0000000350;RodrigRodrigues655
0000000350;JoeLeite
0000000350;JoaTorres1401
0000000350;DébCruz
0000000350;AlMatos1136
0000000351;VLima410
0000000351;EnzAssunção530
0000000351;BMarques933
0000000351;ManueMoura1055
0000000351;BiBorges328
0000000351;EnzBatista1141
0000000351;GiPaiva818
0000000351;BenjamiAzevedo
0000000351;MarcMiranda
0000000351;TereAbreu
0000000351;SantiMota
0000000351;RenaCruz2005
0000000351;YDomingues
0000000351;LeAndrade
0000000351;LeonarReis797
0000000351;HMelo-Neto
0000000351;ENeto
0000000351;MáAmorim822
0000000351;MarNeves1237
0000000351;JéssiGaspar
0000000351;LariTorres
0000000351;IsaMatos-Ramos785
0000000351;Nicole-LaGarcia
0000000351;SalvAlves1992
0000000351;LeanGonçalves
0000000351;ErikNeves
0000000351;RitRibeiro1040
0000000351;AdrianTavares
0000000351;PaulLima
0000000351;MargaAbreu
0000000351;CarTavares
0000000351;GaspaAraújo1068
0000000351;MaSousa251
0000000351;LuCunha176
0000000351;AlícCorreia-Morais
0000000351;IaLeite-Mendes685
0000000351;BryaHenriques274
0000000351;ASantos
0000000351;PetPinho
0000000351;JorCorreia
0000000351;DiCorreia450
0000000351;MirCastro
0000000351;CriMota819
0000000351;SamuTavares296
0000000351;JoBaptista
0000000351;BernarMagalhães1150
0000000351;LeMoreira577
0000000351;EmmMatias1439
0000000351;CésNogueira-Melo
0000000351;SamuPereira-Azevedo1635
0000000351;DiaNunes469
0000000351;BenjamRamos
0000000351;LFernandes1040
0000000351;FLourenço
0000000351;BrunReis584
0000000351;FernanVieira1340
0000000351;CaBatista
0000000351;LiTorres1116
0000000351;CCunha
0000000351;AnitNeto169
0000000351;Nicole-ALeal1058
0000000351;Juliana-JéssiCastro
0000000351;FilipMonteiro1427
0000000351;AnCunha98
0000000351;DuaCardoso1585
0000000351;MLeal-Magalhães1099
0000000351;LuPaiva
0000000351;ÂngMoura62
0000000351;PeNeto
0000000352;FiMatias
0000000352;MiGaspar916
0000000352;MaNogueira
0000000352;GabriePereira352
0000000353;IsaMelo85
0000000353;CaLima
0000000353;GustCoelho186
0000000353;KévVicente
0000000354;EAlves15
0000000354;MaRodrigues
0000000354;BenediFigueiredo739
0000000354;CarlMaia-Torres
0000000354;DanPereira
0000000355;AlicMoreira
0000000355;HeleMatos
0000000355;SFonseca1515
0000000355;ErLourenço542
0000000355;MaTorres
0000000355;SPinho687
0000000355;TeCarneiro-Matos
0000000356;EdSousa
0000000356;FabiaSousa1260
0000000356;MiguReis1839
0000000356;RodriMarques1195
0000000356;MateuLopes568
0000000357;BrRocha-Oliveira
0000000357;LiBorges
0000000358;LFigueiredo
0000000358;WilliaPinto1531
0000000358;TomMatias
0000000358;LarissBarbosa
0000000358;BSoares
0000000358;NCosta142
0000000358;NúHenriques
0000000358;DaniNogueira932
0000000358;AméliSimões
0000000358;PilaLima
0000000358;JHenriques827
0000000358;ÍrMagalhães489
